Manufacturer,ModelYear,ModelNumber,Description,Description2,Package,Style_ID
HYUNDAI,2020,SA4SAA24B200,Santa Fe 2.4l Preferred Awd,,,
HYUNDAI,2020,SA4SAA24B268,Santa Fe 2.4l Preferred Awd W/sun/leather Package,,,
HYUNDAI,2020,SA4SAA20DV68,Santa Fe 2.0t Preferred Awd W/sun/leather Package,,,
HYUNDAI,2020,SA4SAA20D300,Santa Fe 2.0t Luxury Awd,,,
HYUNDAI,2020,SA4SAA20D400,Santa Fe 2.0t Ultimate Awd,,,
HYUNDAI,2020,SO84AF25B200,Sonata 2.5l Preferred,,,
HYUNDAI,2020,SO84AF16D300,Sonata 1.6t Luxury,,,
HYUNDAI,2020,SO84AF16D400,Sonata 1.6t Ultimate,,,
HYUNDAI,2020,SO84AF16DS00,Sonata 1.6t Sport,,,
HYUNDAI,2020,SH84AF20I400,Sonata Hybrid Ultimate Sedan,,,
HYUNDAI,2020,TU3SAF20B100,Tucson Essential Fwd,,,
HYUNDAI,2020,TU3SAF20B200,Tucson Preferred Fwd,,,
HYUNDAI,2020,TU3SAA20B100,Tucson Essential Awd,,,
HYUNDAI,2020,TU3SAA20B200,Tucson Preferred Awd,,,
HYUNDAI,2020,TU3SAA24B241,Tucson Preferred Awd W/trend Package,,,
HYUNDAI,2020,TU3SAA24B300,Tucson Luxury Awd,,,
HYUNDAI,2020,TU3SAA24B400,Tucson Ultimate Awd,,,
HYUNDAI,2020,TU3SAA20B268,Tucson Preferred Awd W/sun & Leather Package,,,
HYUNDAI,2020,TU3SAA24BX43,Tucson Urban Edition Awd,,,
HYUNDAI,2020,VE23MF16DG00,Veloster Turbo Manual,,,
HYUNDAI,2020,VE23AF20A200,Veloster Preferred Auto,,,
HYUNDAI,2020,VE23AF20A300,Veloster Luxury Auto,,,
HYUNDAI,2020,VE23MF16DG66,Veloster Turbo Manual W/two-Tone Paint,,,
HYUNDAI,2020,VE23MF16DG56,Veloster Turbo Manual W/sandstorm Leather,,,
HYUNDAI,2020,VE23DF16DG00,Veloster Turbo Dct,,,
HYUNDAI,2020,VE23DF16DG66,Veloster Turbo Dct W/two-Tone Paint,,,
HYUNDAI,2020,VE23DF16DG56,Veloster Turbo Dct W/sandstorm Leather,,,
HYUNDAI,2020,VE23MF20DX39,Veloster N Manual,,,
HYUNDAI,2020,VN1SMF16AX40,Venue Essential Manual,,,
HYUNDAI,2020,VN1SIF16AX40,Venue Essential Ivt,,,
HYUNDAI,2020,VN1SIF16AX42,Venue Preferred Ivt,,,
HYUNDAI,2020,VN1SIF16AX41,Venue Trend Ivt,,,
HYUNDAI,2020,VN1SIF16AD85,Venue Trend W/urban Pkg/black Interior Ivt,,,
HYUNDAI,2020,VN1SIF16AD89,Venue Trend W/urban Pkg/denim Interior Ivt,,,
HYUNDAI,2020,VN1SIF16AD74,Venue Trend W/urban Pkg/grey-Lime Interior Ivt,,,
HYUNDAI,2020,VN1SIF16A485,Venue Ultimate W/black Interior Ivt,,,
HYUNDAI,2020,VN1SIF16A489,Venue Ultimate W/denim Interior Ivt,,,
HYUNDAI,2020,VN1SIF16A474,Venue Ultimate W/grey-Lime Interior Ivt,,,
HYUNDAI,2021,EL74MF20A100,Elantra Essential Manual,,,
HYUNDAI,2021,EL74IF20A100,Elantra Essential Ivt,,,
HYUNDAI,2021,EL74IF20A200,Elantra Preferred Ivt,,,
HYUNDAI,2021,EL74IF20A283,Elantra Preferred W/sun & Safety Package Ivt,,,
HYUNDAI,2021,EL74IF20A400,Elantra Ultimate Ivt,,,
HYUNDAI,2021,EL74IF20A454,Elantra Ultimate Ivt W/two-Tone Interior,,,
HYUNDAI,2021,EL74IF20A483,Elantra Ultimate Tech Ivt,,,
HYUNDAI,2021,EL74IF20A479,Elantra Ultimate Tech Ivt W/two-Tone Interior,,,
HYUNDAI,2021,EL74DF16DO00,Elantra N-Line Dct,,,
HYUNDAI,2021,EL74DF16I200,Elantra Hybrid Preferred Dct *ltd Avail*,,,
HYUNDAI,2021,EL74DF16I400,Elantra Hybrid Ultimate Dct *ltd Avail*,,,
HYUNDAI,2021,EL74DF16I2AA,Elantra Hybrid Preferred Dct,,,
HYUNDAI,2021,EL74DF16I4AA,Elantra Hybrid Ultimate Dct,,,
HYUNDAI,2021,EL74DF16I4AC,Elantra Hybrid Ultimate Dct W/two-Tone Interior,,,
HYUNDAI,2021,IO15EFEME800,Ioniq Electric Preferred Hatchback,,,
HYUNDAI,2021,IO15EFEME900,Ioniq Electric Ultimate Hatchback,,,
HYUNDAI,2021,IO15DF16I100,Ioniq Hybrid Essential Hatchback,,,
HYUNDAI,2021,IO15DF16I200,Ioniq Hybrid Preferred Hatchback,,,
HYUNDAI,2021,IO15DF16I400,Ioniq Hybrid Ultimate Hatchback,,,
HYUNDAI,2021,IO15DF16P600,Ioniq Plug-In Hybrid Preferred Hatchback,,,
HYUNDAI,2021,IO15DF16P700,Ioniq Plug-In Hybrid Ultimate Hatchback,,,
HYUNDAI,2021,IO15DF16PX52,Ioniq Plug-In Hybrid Essential Hatchback,,,
HYUNDAI,2021,KO1SAF20B100,Kona 2.0l Essential Fwd,,,
HYUNDAI,2021,KO1SAF20B200,Kona 2.0l Preferred Fwd,,,
HYUNDAI,2021,KO1SAA20B100,Kona 2.0l Essential Awd,,,
HYUNDAI,2021,KO1SAA20B200,Kona 2.0l Preferred Awd,,,
HYUNDAI,2021,KO1SAA20B300,Kona 2.0l Luxury Awd,,,
HYUNDAI,2021,KO1SDA16D241,Kona 1.6t Trend Awd,,,
HYUNDAI,2021,KO1SDA16D287,Kona 1.6t Trend Awd W/two-Tone Roof,,,
HYUNDAI,2021,KO1SDA16D400,Kona 1.6t Ultimate Awd,,,
HYUNDAI,2021,KO1SDA16D489,Kona 1.6t Ultimate Awd W/red Colour Pack,,,
HYUNDAI,2021,KO1SDA16DX76,Kona 1.6t Urban Edition,,,
HYUNDAI,2021,KO1SDA16DX43,Kona 1.6t Limited Edition Awd,,,
HYUNDAI,2021,KE1SEFEMEX51,Kona Electric Essential Fwd,,,
HYUNDAI,2021,KE1SEFEME200,Kona Electric Preferred Fwd,,,
HYUNDAI,2021,KE1SEFEME266,Kona Electric Preferred W/two-Tone Roof Fwd,,,
HYUNDAI,2021,KE1SEFEME400,Kona Electric Ultimate Fwd,,,
HYUNDAI,2021,NX1SEFEMF400,Nexo Ultimate Fwd,,,
HYUNDAI,2021,NX1SEFEMF200,Nexo Preferred Fwd,,,
HYUNDAI,2021,PA1LAF38B100,Palisade Essential 8-Passenger Fwd,,,
HYUNDAI,2021,PA1LAA38B100,Palisade Essential 8-Passenger Awd,,,
HYUNDAI,2021,PA1LAA38B200,Palisade Preferred 8-Passenger Awd,,,
HYUNDAI,2021,PA1LAA38B300,Palisade Luxury 8-Passenger Awd,,,
HYUNDAI,2021,PA1LAA38B391,Palisade Luxury 7-Passenger Awd,,,
HYUNDAI,2021,PA1LAA38B477,Palisade Ultimate Calligraphy 7-Passenger Awd,,,
HYUNDAI,2021,PA1LAA38B478,Palisade Ultimate Calligraphy W/beige 7-Passenger Awd,,,
HYUNDAI,2021,SA4SAF25B100,Santa Fe Essential Fwd,,,
HYUNDAI,2021,SA4SAA25B100,Santa Fe Essential Awd,,,
HYUNDAI,2021,SA4SAA25B200,Santa Fe Preferred Awd,,,
HYUNDAI,2021,SA4SAA25B241,Santa Fe Preferred Awd W/trend Package,,,
HYUNDAI,2021,SA4SAA25D469,Santa Fe Ultimate Calligraphy Awd,,,
HYUNDAI,2021,SA4SAA16G2AD,Santa Fe Hybrid Preferred Awd W/trend Package,,,
HYUNDAI,2021,SA4SAA16G3AA,Santa Fe Hybrid Luxury Awd,,,
HYUNDAI,2021,SO84AF25B200,Sonata 2.5l Preferred,,,
HYUNDAI,2021,SO84AF16D300,Sonata 1.6t Luxury,,,
HYUNDAI,2021,SO84AF16D400,Sonata 1.6t Ultimate,,,
HYUNDAI,2021,SO84AF16DS00,Sonata 1.6t Sport,,,
HYUNDAI,2021,SO84DF25DO00,Sonata 2.5t N-Line,,,
HYUNDAI,2021,SH84AF20I400,Sonata Hybrid Ultimate Sedan,,,
HYUNDAI,2021,TU3SAF20B100,Tucson Essential Fwd,,,
HYUNDAI,2021,TU3SAF20B200,Tucson Preferred Fwd,,,
HYUNDAI,2021,TU3SAA20B100,Tucson Essential Awd,,,
HYUNDAI,2021,TU3SAA20B200,Tucson Preferred Awd,,,
HYUNDAI,2021,TU3SAA24B241,Tucson Preferred Awd W/trend Package,,,
HYUNDAI,2021,TU3SAA24B300,Tucson Luxury Awd,,,
HYUNDAI,2021,TU3SAA24B400,Tucson Ultimate Awd,,,
HYUNDAI,2021,TU3SAA20B268,Tucson Preferred Awd W/sun & Leather Package,,,
HYUNDAI,2021,TU3SAA24BX76,Tucson Urban Edition Awd,,,
HYUNDAI,2021,VE23MF20DX39,Veloster N Manual,,,
HYUNDAI,2021,VE23DF20DX39,Veloster N Dct,,,
HYUNDAI,2021,VN1SMF16AX40,Venue Essential Manual,,,
HYUNDAI,2021,VN1SIF16AX40,Venue Essential Ivt,,,
HYUNDAI,2021,VN1SIF16AX42,Venue Preferred Ivt,,,
HYUNDAI,2021,VN1SIF16AX41,Venue Trend Ivt,,,
HYUNDAI,2021,VN1SIF16AY85,Venue Trend Ivt W/urban Pkg/black Interior,,,
HYUNDAI,2021,VN1SIF16AY89,Venue Trend Ivt W/urban Pkg/denim Interior,,,
HYUNDAI,2021,VN1SIF16AY74,Venue Trend Ivt W/urban Pkg/grey-Lime Interior,,,
HYUNDAI,2021,VN1SIF16A485,Venue Ultimate Ivt W/black Interior,,,
HYUNDAI,2021,VN1SIF16A489,Venue Ultimate Ivt W/denim Interior,,,
HYUNDAI,2021,VN1SIF16A474,Venue Ultimate Ivt W/grey-Lime Interior,,,
HYUNDAI,2021,VN1SIF16A166,Venue Essential Ivt W/two-Tone,,,
HYUNDAI,2021,VN1SIF16A266,Venue Preferred Ivt W/two-Tone,,,
HYUNDAI,2022,EL74MF20A100,Elantra Essential Manual,,,
HYUNDAI,2022,EL74IF20A100,Elantra Essential Ivt,,,
HYUNDAI,2022,EL74IF20A200,Elantra Preferred Ivt,,,
HYUNDAI,2022,EL74IF20A283,Elantra Preferred W/sun & Safety Package Ivt,,,
HYUNDAI,2022,EL74IF20A400,Elantra Ultimate Ivt,,,
HYUNDAI,2022,EL74IF20A454,Elantra Ultimate Ivt W/two-Tone Interior,,,
HYUNDAI,2022,EL74IF20A483,Elantra Ultimate Tech Ivt,,,
HYUNDAI,2022,EL74IF20A479,Elantra Ultimate Tech Ivt W/two-Tone Interior,,,
HYUNDAI,2022,EL74DF16DO00,Elantra N-Line Dct,,,
HYUNDAI,2022,EL74DF16I2AA,Elantra Hybrid Preferred Dct,,,
HYUNDAI,2022,EL74DF16I4AA,Elantra Hybrid Ultimate Dct,,,
HYUNDAI,2022,EL74DF16I4AC,Elantra Hybrid Ultimate Dct W/two-Tone Interior,,,
HYUNDAI,2022,EL74MF20DX39,Elantra N Manual,,,
HYUNDAI,2022,EL74DF20DX39,Elantra N Dct,,,
HYUNDAI,2022,I51SEREME100,Ioniq 5 Essential Rwd,,,
HYUNDAI,2022,I51SEREME200,Ioniq 5 Preferred Rwd,,,
HYUNDAI,2022,I51SEREME2AK,Ioniq 5 Preferred Rwd Long Range,,,
HYUNDAI,2022,I51SEAEME2AK,Ioniq 5 Preferred Awd Long Range,,,
HYUNDAI,2022,I51SEAEME400,Ioniq 5 Preferred Awd Long Range Ultimate Package *ltd Avail*,,,
HYUNDAI,2022,I51SEAEME2AV,Ioniq 5 Preferred Awd Long Range Ultimate Package,,,
HYUNDAI,2022,IO15DF16I100,Ioniq Hybrid Essential Hatchback,,,
HYUNDAI,2022,IO15DF16I200,Ioniq Hybrid Preferred Hatchback,,,
HYUNDAI,2022,IO15DF16I400,Ioniq Hybrid Ultimate Hatchback,,,
HYUNDAI,2022,IO15DF16PX52,Ioniq Plug-In Hybrid Essential Hatchback,,,
HYUNDAI,2022,IO15DF16P600,Ioniq Plug-In Hybrid Preferred Hatchback,,,
HYUNDAI,2022,IO15DF16P700,Ioniq Plug-In Hybrid Ultimate Hatchback,,,
HYUNDAI,2022,KO1SAF20A100,Kona 2.0l Essential Fwd,,,
HYUNDAI,2022,KO1SAF20A200,Kona 2.0l Preferred Fwd,,,
HYUNDAI,2022,KO1SAA20A100,Kona 2.0l Essential Awd,,,
HYUNDAI,2022,KO1SAA20A200,Kona 2.0l Preferred Awd,,,
HYUNDAI,2022,KO1SAA20A268,Kona 2.0l Preferred Awd W/sun & Leather Package,,,
HYUNDAI,2022,KO1SDA16DO00,Kona 1.6t N-Line Awd,,,
HYUNDAI,2022,KO1SDA16DO66,Kona 1.6t N-Line Awd W/two-Tone Roof,,,
HYUNDAI,2022,KO1SDA16DO20,Kona 1.6t N-Line Awd W/ultimate Package,,,
HYUNDAI,2022,KO1SAF20A1AL,Kona 2.0l Essential Value Edition Fwd,,,
HYUNDAI,2022,KO1SAF20A235,Kona 2.0l Preferred Special Edition Fwd,,,
HYUNDAI,2022,KO1SAA20A1AL,Kona 2.0l Essential Value Edition Awd,,,
HYUNDAI,2022,KO1SAA20A235,Kona 2.0l Preferred Special Edition Awd,,,
HYUNDAI,2022,KO1SAF20AW00,Kona 2.0l Le Fwd,,,
HYUNDAI,2022,KO1SAF20AWAU,Kona 2.0l Le Plus Fwd,,,
HYUNDAI,2022,KO1SDF16DWAT,Kona 1.6t Le N-Line Fwd,,,
HYUNDAI,2022,KO1SAA20AW00,Kona 2.0l Le Awd,,,
HYUNDAI,2022,KO1SAA20AWAU,Kona 2.0l Le Plus Awd,,,
HYUNDAI,2022,KO1SDA16DWAT,Kona 1.6t Le N-Line Awd,,,
HYUNDAI,2022,KE1SEFEME200,Kona Electric Preferred Fwd,,,
HYUNDAI,2022,KE1SEFEME266,Kona Electric Preferred Fwd W/two-Tone Roof,,,
HYUNDAI,2022,KE1SEFEME400,Kona Electric Ultimate Fwd,,,
HYUNDAI,2022,KO1SDF20DX39,Kona N 2.0t Fwd,,,
HYUNDAI,2022,PA1LAA38B100,Palisade Essential 8-Passenger Awd,,,
HYUNDAI,2022,PA1LAA38B200,Palisade Preferred 8-Passenger Awd,,,
HYUNDAI,2022,PA1LAA38B300,Palisade Luxury 8-Passenger Awd,,,
HYUNDAI,2022,PA1LAA38B391,Palisade Luxury 7-Passenger Awd,,,
HYUNDAI,2022,PA1LAA38B477,Palisade Ultimate Calligraphy 7-Passenger Awd,,,
HYUNDAI,2022,PA1LAA38B478,Palisade Ultimate Calligraphy W/beige 7-Passenger Awd,,,
HYUNDAI,2022,SZ1SDA25D200,Santa Cruz Preferred Awd,,,
HYUNDAI,2022,SZ1SDA25D241,Santa Cruz Preferred Awd W/trend Package,,,
HYUNDAI,2022,SZ1SDA25D400,Santa Cruz Ultimate Awd,,,
HYUNDAI,2022,SZ1SDA25D495,Santa Cruz Ultimate Awd W/colour Package,,,
HYUNDAI,2022,SA4SAA25B100,Santa Fe Essential Awd,,,
HYUNDAI,2022,SA4SAA25B200,Santa Fe Preferred Awd,,,
HYUNDAI,2022,SA4SAA25B241,Santa Fe Preferred Awd W/trend Package,,,
HYUNDAI,2022,SA4SAA25D469,Santa Fe Ultimate Calligraphy Awd,,,
HYUNDAI,2022,SA4SAA25DX43,Santa Fe Urban Awd,,,
HYUNDAI,2022,SA4SAA16G2AD,Santa Fe Hybrid Preferred Awd W/trend Package,,,
HYUNDAI,2022,SA4SAA16G3AA,Santa Fe Hybrid Luxury Awd,,,
HYUNDAI,2022,SA4SAA16J2AB,Santa Fe Plug-In Hybrid Preferred Awd,,,
HYUNDAI,2022,SA4SAA16J3AB,Santa Fe Plug-In Hybrid Luxury Awd,,,
HYUNDAI,2022,SO84AF25B200,Sonata 2.5l Preferred,,,
HYUNDAI,2022,SO84AF16DS00,Sonata 1.6t Sport,,,
HYUNDAI,2022,SO84AF16D300,Sonata 1.6t Luxury,,,
HYUNDAI,2022,SO84DF25DO00,Sonata 2.5t N-Line,,,
HYUNDAI,2022,SH84AF20I4AI,Sonata Hybrid Ultimate Sedan,,,
HYUNDAI,2022,SH84AF20I4AJ,Sonata Hybrid Ultimate Sedan W/solar Roof,,,
HYUNDAI,2022,TU4SAF25B100,Tucson Essential Fwd,,,
HYUNDAI,2022,TU4SAF25B200,Tucson Preferred Fwd,,,
HYUNDAI,2022,TU4SAA25B100,Tucson Essential Awd,,,
HYUNDAI,2022,TU4SAA25B200,Tucson Preferred Awd,,,
HYUNDAI,2022,TU4SAA25B241,Tucson Preferred Awd W/trend Package,,,
HYUNDAI,2022,TU4SAA25BO00,Tucson N-Line Awd,,,
HYUNDAI,2022,TU4SAA25BY76,Tucson Urban Edition Awd,,,
HYUNDAI,2022,VE23MF20DX39,Veloster N Manual,,,
HYUNDAI,2022,VE23DF20DX39,Veloster N Dct,,,
HYUNDAI,2022,VN1SMF16AX40,Venue Essential Manual,,,
HYUNDAI,2022,VN1SIF16AX40,Venue Essential Ivt,,,
HYUNDAI,2022,VN1SIF16A166,Venue Essential Ivt W/two-Tone,,,
HYUNDAI,2022,VN1SIF16AX42,Venue Preferred Ivt,,,
HYUNDAI,2022,VN1SIF16A266,Venue Preferred Ivt W/two-Tone,,,
HYUNDAI,2022,VN1SIF16AX41,Venue Trend Ivt,,,
HYUNDAI,2022,VN1SIF16A485,Venue Ultimate Ivt W/black Interior,,,
HYUNDAI,2022,VN1SIF16A489,Venue Ultimate Ivt W/denim Interior,,,
HYUNDAI,2022,VN1SIF16AY85,Venue Urban Ivt W/black Interior,,,
HYUNDAI,2022,VN1SIF16AY89,Venue Urban Ivt W/denim Interior,,,
HYUNDAI,2023,EL74IF20A100,Elantra Essential Ivt,,,
HYUNDAI,2023,EL74IF20A200,Elantra Preferred Ivt,,,
HYUNDAI,2023,EL74IF20A283,Elantra Preferred With Sun & Tech Package Ivt,,,
HYUNDAI,2023,EL74IF20A300,Elantra Luxury Ivt,,,
HYUNDAI,2023,EL74IF20A354,Elantra Luxury Ivt Two-Tone Int.,,,
HYUNDAI,2023,EL74DF16DO20,Elantra N-Line Dct,,,
HYUNDAI,2023,EL74DF16I3AA,Elantra Hybrid Luxury,,,
HYUNDAI,2023,EL74DF16I3AC,Elantra Hybrid Luxury Two-Tone Int.,,,
HYUNDAI,2023,EL74MF20DX39,Elantra N M/t,,,
HYUNDAI,2023,EL74DF20DX39,Elantra N Dct,,,
HYUNDAI,2023,SO84AF25B200,Sonata Preferred,,,
HYUNDAI,2023,SO84AF16DS00,Sonata Preferred Sport,,,
HYUNDAI,2023,SO84DF25DO00,Sonata N-Line,,,
HYUNDAI,2023,SH84AF20I4AA,Sonata Hybrid Ultimate,,,
HYUNDAI,2023,I614EREME2AK,Ioniq 6 Preferred Rwd Long Range,,,
HYUNDAI,2023,I614EAEME2AK,Ioniq 6 Preferred Awd Long Range,,,
HYUNDAI,2023,I614EAEME2AV,Ioniq 6 Ultimate Awd Long Range,,,
HYUNDAI,2023,VN1SIF16A100,Venue Essential Ivt,,,
HYUNDAI,2023,VN1SIF16A166,Venue Essential Ivt Two-Tone,,,
HYUNDAI,2023,VN1SIF16A200,Venue Preferred Ivt,,,
HYUNDAI,2023,VN1SIF16A266,Venue Preferred Ivt Two-Tone,,,
HYUNDAI,2023,VN1SIF16A400,Venue Ultimate Ivt Black,,,
HYUNDAI,2023,VN1SIF16A489,Venue Ultimate Ivt Denim,,,
HYUNDAI,2023,KO1SAF20A100,Kona Essential Fwd,,,
HYUNDAI,2023,KO1SAA20A100,Kona Essential Awd,,,
HYUNDAI,2023,KO1SAF20A200,Kona Preferred Fwd,,,
HYUNDAI,2023,KO1SAA20A200,Kona Preferred Awd,,,
HYUNDAI,2023,KO1SAA20A268,Kona Preferred With Sun And Leather Package,,,
HYUNDAI,2023,KO1SDA16DO00,Kona N-Line,,,
HYUNDAI,2023,KO1SDA16DO66,Kona N-Line W/two-Tone,,,
HYUNDAI,2023,KO1SDA16DO20,Kona N-Line Ultimate Package,,,
HYUNDAI,2023,KE1SEFEME200,Kona Electric Preferred,,,
HYUNDAI,2023,KE1SEFEME266,Kona Electric Preferred Two-Tone,,,
HYUNDAI,2023,KE1SEFEME400,Kona Electric Ultimate,,,
HYUNDAI,2023,KO1SDF20DX39,Kona N Dct,,,
HYUNDAI,2023,I51SEREME200,Ioniq 5 Preferred,,,
HYUNDAI,2023,I51SEREME2AK,Ioniq 5 Preferred Long Range,,,
HYUNDAI,2023,I51SEAEME2AK,Ioniq 5 Preferred Awd Long Range,,,
HYUNDAI,2023,I51SEAEME2AZ,Ioniq 5 Preferred Awd Long Range With Luxury Package,,,
HYUNDAI,2023,I51SEAEME2AV,Ioniq 5 Preferred Awd Long Range With Ultimate Package,,,
HYUNDAI,2023,TU4SAF25B100,Tucson Essential Fwd,,,
HYUNDAI,2023,TU4SAA25B100,Tucson Essential Awd,,,
HYUNDAI,2023,TU4SAF25B200,Tucson Preferred Fwd,,,
HYUNDAI,2023,TU4SAA25B200,Tucson Preferred Awd,,,
HYUNDAI,2023,TU4SAA25B241,Tucson Preferred Awd With Trend Package,,,
HYUNDAI,2023,TU4SAA25BY00,Tucson Urban Awd,,,
HYUNDAI,2023,TU4SAA25BO00,Tucson N-Line Awd,,,
HYUNDAI,2023,TU4SAA16G3AA,Tucson Hybrid 1.6t Luxury Awd,,,
HYUNDAI,2023,TU4SAA16G4AA,Tucson Hybrid 1.6t Ultimate Awd,,,
HYUNDAI,2023,TU4SAA16J3AB,Tucson Plug-In Luxury Awd,,,
HYUNDAI,2023,TU4SAA16J4AB,Tucson Plug-In Ultimate Awd,,,
HYUNDAI,2023,SZ1SDA25D200,Santa Cruz Preferred Awd,,,
HYUNDAI,2023,SZ1SDA25D241,Santa Cruz Preferred Awd W/trend,,,
HYUNDAI,2023,SZ1SDA25D400,Santa Cruz Ultimate Awd,,,
HYUNDAI,2023,SZ1SDA25D495,Santa Cruz Ultimate Awd With Colour Pack,,,
HYUNDAI,2023,SA4SAA25B200,Santa Fe 2.5l Preferred Awd,,,
HYUNDAI,2023,SA4SAA25B241,Santa Fe 2.5l Preferred Awd With Trend,,,
HYUNDAI,2023,SA4SAA25DY00,Santa Fe 2.5t Preferred Awd Urban Package,,,
HYUNDAI,2023,SA4SAA25D469,Santa Fe 2.5t Ultimate Calligraphy Awd,,,
HYUNDAI,2023,SA4SAA16G3AA,Santa Fe Hybrid 1.6t Luxury Awd,,,
HYUNDAI,2023,SA4SAA16J3AB,Santa Fe Plug-In Luxury Awd,,,
HYUNDAI,2023,PA1LAA38B200,Palisade Preferred Awd,,,
HYUNDAI,2023,PA1LAA38BY00,Palisade Urban Awd 8-Pass,,,
HYUNDAI,2023,PA1LAA38BY91,Palisade Urban Awd 7-Pass,,,
HYUNDAI,2023,PA1LAA38B477,Palisade Ultimate Caligraphy Awd,,,
HYUNDAI,2023,PA1LAA38B478,Palisade Ultimate Caligraphy Awd Beige Int.,,,
HYUNDAI,2025,TUCWDK2EPM00,Tucson Preferred,,,
HYUNDAI,2025,TUCWDK2EPMTM,Tucson Preferred,,,
HYUNDAI,2026,ELCS4V2BES00,Elantra Essential,,,
HYUNDAI,2026,ELCS4V2BPR00,Elantra Preferred,,,
HYUNDAI,2026,ELCS4V2BPRTE,Elantra With Tech Package,,,
HYUNDAI,2026,ELCS4V2BLU00,Elantra Luxury,,,
HYUNDAI,2026,ELCS4V2BLUME,Elantra Luxury Two-Tone Interior,,,
HYUNDAI,2026,ELCS4U1ANLUL,Elantra N-Line Ultimate,,,
HYUNDAI,2026,ELHS4T1BLUHE,Elantra Hybrid Luxury,,,
HYUNDAI,2026,ELHS4T1BLUHM,Elantra Hybrid Luxury Two-Tone Interior,,,
HYUNDAI,2026,ELCS472ANN00,Elantra N Manual,,,
HYUNDAI,2026,ELCS4M2ANN00,Elantra N Dct,,,
HYUNDAI,2026,ELCS472ANNTC,Elantra N Tcr Manual,,,
HYUNDAI,2026,ELCS4M2ANNTC,Elantra N Tcr Dct,,,
HYUNDAI,2026,SOCS4M2DNL00,Sonata N-Line Ultimate Fwd,,,
HYUNDAI,2026,SOCS4K2EPRTR,Sonata Preferred-Trend Awd,,,
HYUNDAI,2026,SHHS4F2FPRTH,Sonata Hybrid Preferred-Trend Fwd,,,
HYUNDAI,2026,VNCW5V1FES00,Venue Essential Ivt,,,
HYUNDAI,2026,VNCW5V1FESTT,Venue Essential Ivt W/two-Tone,,,
HYUNDAI,2026,VNCW5V1FPR00,Venue Preferred Ivt,,,
HYUNDAI,2026,VNCW5V1FPRTT,Venue Preferred Ivt W/two-Tone,,,
HYUNDAI,2026,VNCW5V1FUL00,Venue Ultimate Ivt W/black Interior,,,
HYUNDAI,2026,VNCW5V1FULCP,Venue Ultimate Ivt W/denim Interior,,,
HYUNDAI,2026,KOCW5V2BES00,Kona 2.0l Essential Fwd,,,
HYUNDAI,2026,KOCW5Q2BES00,Kona 2.0l Essential Awd,,,
HYUNDAI,2026,KOCW5V2BPR00,Kona 2.0l Preferred Fwd,,,
HYUNDAI,2026,KOCW5Q2BPR00,Kona 2.0l Preferred Awd,,,
HYUNDAI,2026,KOCW5Q2BPRTR,Kona 2.0l Preferred Awd W/trend Package,,,
HYUNDAI,2026,KOCW5K1ANL00,Kona 1.6t N-Line Awd,,,
HYUNDAI,2026,KOCW5K1ANLTT,Kona 1.6t N-Line Awd W/two-Tone Roof,,,
HYUNDAI,2026,KOCW5K1ANLUL,Kona 1.6t N-Line Ultimate Awd,,,
HYUNDAI,2026,KOCW5K1ANLBA,Kona 1.6t N-Line Ultimate Awd W/two-Tone Roof,,,
HYUNDAI,2026,KEEW5ZE4PR00,Kona Electric Preferred,,,
HYUNDAI,2026,KEEW5ZE4PRTR,Kona Electric Preferred With Trend Package,,,
HYUNDAI,2026,KEEW5ZE4PRUP,Kona Electric Preferred W/ult Package,,,
HYUNDAI,2026,KEEW5ZE4PRUT,Kona Electric Preferred W/ult Package Two-Tone,,,
HYUNDAI,2026,TUCWDK2EPR00,Tucson Preferred Awd,,,
HYUNDAI,2026,TUCWDK2EPRTR,Tucson Preferred Awd W/trend Package,,,
HYUNDAI,2026,TUCWDK2EPM00,Tucson Preferred Awd,,,
HYUNDAI,2026,TUCWDK2EPMTM,Tucson Preferred Awd W/trend Package,,,
HYUNDAI,2026,TUHWDG1ANLHE,Tucson Hybrid N-Line Awd,,,
HYUNDAI,2026,TUHWDG1AULHE,Tucson Hybrid Ultimate Awd,,,
HYUNDAI,2026,TUPWDG1AULPH,Tucson Plug-In Hybrid Ultimate Awd,,,
HYUNDAI,2026,SAHW7G1APRHE,Santa Fe 1.6t Preferred Hybrid Awd 7-Pass,,,
HYUNDAI,2026,SAHW7G1APRTH,Santa Fe 1.6t Preferred Hybrid W/trend Package Awd 7-Pass,,,
HYUNDAI,2026,SAHW7G1ALUHE,Santa Fe 1.6t Luxury Hybrid Awd 7-Pass,,,
HYUNDAI,2026,SAHW6G1AULBG,Santa Fe 1.6t Ultimate Calligraphy Hybrid Awd 6-Pass,,,
HYUNDAI,2026,SAHW6G1AULBH,Santa Fe 1.6t Ultimate Calligraphy Hybrid Awd 6-Pass Beige,,,
HYUNDAI,2026,PACW8K3FPRTR,Palisade 3.5l Preferred Trend 8-Pass,,,
HYUNDAI,2026,PACW7K3FXP00,Palisade 3.5l Xrt Pro 7-Pass,,,
HYUNDAI,2026,PACW7K3FULCA,Palisade 3.5l Ultimate Calligraphy 7-Pass,,,
HYUNDAI,2026,PAHW8G2DLU8H,Palisade 2.5t Luxury Hybrid 8-Pass,,,
HYUNDAI,2026,PAHW7G2DLU7H,Palisade 2.5t Luxury Hybrid 7-Pass,,,
